Author,Song Name
Gouri Prosonno Mojumder,গানে মোর কোন ইন্দ্রধনু আজ স্বপ্ন ছড়াতে চায়
Gouri Prosonno Mojumder,মুছে যাওয়া দিনগুলি আমায় যে পিছু ডাকে
Gouri Prosonno Mojumder,যদি কোনদিন ঝরা বকুলের গন্ধে
Gouri Prosonno Mojumder,যদি ভাব এ তো খেলা নয়
Gouri Prosonno Mojumder,একগোছা রজনীগন্ধা হাতে দিয়ে বললাম চললাম
Gouri Prosonno Mojumder,ঘুম ঘুম রাত ঝিকিমিকি তারা এই মাধবী রাত
Gouri Prosonno Mojumder,না না আজ রাতে আর যাত্রা শুনতে যাবো না
Gouri Prosonno Mojumder,এই সুন্দর পৃথিবী ছেড়ে
Gouri Prosonno Mojumder,আহা মরি মরি চলিতে চলিতে বাজায় কাঁকন
Gouri Prosonno Mojumder,সেদিনও আকাশে ছিল কত তাঁরা
Gouri Prosonno Mojumder,মঙ্গল দ্বীপ জ্বেলে
Gouri Prosonno Mojumder,এই বালুকা বেলায় আমি লিখেছিনু
Gouri Prosonno Mojumder,ও পলাশ ও শিমুল
Gouri Prosonno Mojumder,আশা ছিল ভালোবাসা ছিল
Gouri Prosonno Mojumder,ভুল সবই ভুল
Gouri Prosonno Mojumder,ঝনক-ঝনক কনক কাঁকন বাজে
Gouri Prosonno Mojumder,তোমার সমাধি ফুলে ফুলে ঢাকা
Gouri Prosonno Mojumder,আমার জীবন যেন একটি খাতা
Gouri Prosonno Mojumder,লালঝুটি কাকাতুয়া ধরেছে যে বায়না
Gouri Prosonno Mojumder,মোর ভীরু সে কৃষ্ণকলি
Gouri Prosonno Mojumder,যেমন শ্রীরাধা কাঁদে শ্যামের অনুরাগী
Gouri Prosonno Mojumder,ময়ুরপঙ্খী ভেসে যায়
Gouri Prosonno Mojumder,আমার স্বপ্নে দেখা রাজকন্যা থাকে
Gouri Prosonno Mojumder,হাজার টাকার ঝাড়বাতিটা
Gouri Prosonno Mojumder,নিশি রাত বাঁকা চাঁদ আকাশে
Gouri Prosonno Mojumder,বেশ তো না হয় সপ্তঋষির
Gouri Prosonno Mojumder,যদি হিমালয় আল্পসের সমস্ত জমাট বরফ
Gouri Prosonno Mojumder,কে তুমি আমারে ডাকো
Gouri Prosonno Mojumder,তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা
Gouri Prosonno Mojumder,ও মালিক সারাজীবন কাঁদালে যখন আমায় মেঘ করে দাও
Gouri Prosonno Mojumder,আমার স্বপ্ন তুমি ওগো চিরদিনের সাথী
Gouri Prosonno Mojumder,মনে হয় স্বর্গে আছি
Gouri Prosonno Mojumder,জীবনটা কিছু নয় শুধু এক মুঠো ধূলো
Musle Uddin,ওগো সোনার মেয়ে যাও গো শুনে
Musle Uddin,আকাশের ঐ মিটিমিটি তাঁরার সাথে
Gobindo Haldar,এক সাগর রক্তের বিনিময়ে
Gobindo Haldar,পূর্ব দিগন্তে সূর্য উঠেছে
Gobindo Haldar,মোরা একটি ফুলকে বাঁচাবো বলে যুদ্ধ করি
Gobindo Haldar,
Gobindo Haldar,
Adnan Babu,কথা ছিল
LRB,জন্মহীন নক্ষত্র
LRB,কোন অভিযোগ
LRB,গতকাল রাতে
Mohammad Moniruzzaman,এ আকাশকে সাক্ষী রেখে
Mohammad Moniruzzaman,আমি পাগল হবো
Mohammad Moniruzzaman,প্রতিদিন তোমায় দেখে সূর্য রাগে
Mohammad Moniruzzaman,তোমার আলোর বৃন্তে
Mohammad Moniruzzaman,গান হয়ে এলে
Mohammad Moniruzzaman,অমন করে যেও না গো তুমি
Mohammad Moniruzzaman,তোমাদের সুখের এই নীড়ে
Mohammad Moniruzzaman,জানি না সে হৃদয়ে কখন এসেছে
Mohammad Moniruzzaman,ও দুটি নয়নে স্বপনে চয়নে
Mohammad Moniruzzaman,তুমি কী দেখেছ কভু
Mohammad Moniruzzaman,শত্রু তুমি বন্ধু তুমি
Mohammad Moniruzzaman,শুধু একবার বলে যাও
Mohammad Moniruzzaman,আমার দেশের মাটির গন্ধে
Mohammad Moniruzzaman,একটু ফিরে দেখো
Mohammad Moniruzzaman,ঢাকো যতনা নয়ন দুহাতে
Mohammad Moniruzzaman,অশ্রু দিয়ে লেখা এ গান
Mohammad Moniruzzaman,প্রেমের নাম বাসনা সে কথা বুঝিনি আগে
Mohammad Moniruzzaman,একটুস খানি দেখ
Mohammad Moniruzzaman,চলে যায় যদি কেউ
Al Sanib Sakib,অবুঝ মন
Al Sanib Sakib,তোমায় অনেক ভালবাসি
Pronob Roy,মধুর আমার মায়ের হাসি
Pronob Roy,জীবনে যারে তুমি দাওনি মালা
Amzad Hossain,জন্ম থেকে জ্বলছি মাগো
Amzad Hossain,দুঃখ ভালোবেসে প্রেমের খেলা খেলতে হয়
Amzad Hossain,তোমার দুনিয়া দেখিয়া শুনিয়া
Amzad Hossain,এই দুনিয়া এখন তো আর সেই দুনিয়া নাই
Amzad Hossain,একবার যদি কেউ ভালোবাসতো
Amzad Hossain,বাবা বলে গেল আর কোন দিন গান করো না
Amzad Hossain,আমি আছি থাকবো
Amzad Hossain,কেউ কোনদিন আমারে তো কথা দিল না
Amzad Hossain,কত কাঁনলাম কত সাধলাম আইলা না
Ahmed Rabbani,আলো ও আলেয়া
Ahmed Rabbani,রূপের মাইয়া
Ahmed Rabbani,দু’চোখের অন্তরালে
Sahana,তোমার জন্য
Farhan,নিশ্চুপ আধার
Farhan,ঘুম
Farhan,স্বদেশ (বলেছিলে তুমি আমায়)
Farhan,অন্যকেউ
Farhan,দ্বিতীয় জীবন
Vupen Hazarika,বিমূর্ত এই রাত্রি আমার
Vupen Hazarika,সাগর সঙ্গমে সাঁতার কেঁটেছি কত
Vupen Hazarika,বিস্তির্ণ দুপাড়ের অসংখ্য মানুষের
Vupen Hazarika,আমি এক যাযাবর
Vupen Hazarika,গঙ্গা আমার মা পদ্মা আমার মা
Vupen Hazarika,শরতবাবু খোলা চিঠি দিলাম তোমার কাছে
Vupen Hazarika,মানুষ মানুষের জন্য
Vupen Hazarika,একখানা মেঘ ভেসে এল আকাশে
Vupen Hazarika,দোলা হে দোলা হে দোলা হে দোলা
Kangal Horinath Mojumder,হরি দিন তো গেল
Owahed,আমার প্রথম
Liton Odhikari Rintu,আমি তোরই সাথে ভাসতে পারি
Liton Odhikari Rintu,কিছুই নাকি দেইনি তোমায়
Liton Odhikari Rintu,"যারে ঘর দিলা সংসার দিলা রে, তারে বৈরাগী মন কেন দিলা রে"
Liton Odhikari Rintu,তুমি ছাড়া আমি যেন মরুভূমি
Alauddin Ali,যে ভাবেই বাঁচি বেঁচে তো আছি
Alauddin Ali,শুধু একবার বলো ভালবাসি
Alauddin Ali,হারানো দিনের মত হারিয়ে গেছ তুমি
Alauddin Ali,এমনতো প্রেম হয়
Kaler Likhon,স্বাধীনতা
Kaler Likhon,বার্ধক্য
Kaler Likhon,
Kaler Likhon,কালের পুঁথি
Kaler Likhon,
Ronjon,অসমাপ্ত ১
Kazi Nazrul Islam,প্রাণের ঠাকুর লীলা করে আমার দেহের আঙিনাতে
Kazi Nazrul Islam,তৌহীদের মুর্শিদ আমার
Kazi Nazrul Islam,এ কি অপরূপ যুগল-মিলন
Kazi Nazrul Islam,ও তুই কারে দেখে ঘোমটা দিলি নতুন বউ বল গো
Kazi Nazrul Islam,উপল নুড়ির কাঁকন চুড়ি বাজে
Kazi Nazrul Islam,ছন্দের বন্য হরিণী অরণ্যা
