Author,Song Name,File Name,File Path
Rabindra Nath Tagore,উড়িয়ে ধ্বজা অভ্রভেদী রথে,song393_উড়িয়ে ধ্বজা অভ্রভেদী রথে.docx,Data/Rabindra Nath Tagore/song393_উড়িয়ে ধ্বজা অভ্রভেদী রথে.docx
Rabindra Nath Tagore,কেহ কারো মন বুঝে না,song584_কেহ কারো মন বুঝে না.docx,Data/Rabindra Nath Tagore/song584_কেহ কারো মন বুঝে না.docx
Rabindra Nath Tagore,অনেক দিনের মনের মানুষ,song45_অনেক দিনের মনের মানুষ.docx,Data/Rabindra Nath Tagore/song45_অনেক দিনের মনের মানুষ.docx
Rabindra Nath Tagore,অয়ি ভুবন মনোমোহিনী মা,song247_অয়ি ভুবন মনোমোহিনী মা.docx,Data/Rabindra Nath Tagore/song247_অয়ি ভুবন মনোমোহিনী মা.docx
Rabindra Nath Tagore,নিশা অবসানে কে দিল গোপনে আনি,song430_নিশা অবসানে কে দিল গোপনে আনি.docx,Data/Rabindra Nath Tagore/song430_নিশা অবসানে কে দিল গোপনে আনি.docx
Rabindra Nath Tagore,বিশ্ব যখন নিদ্রামগন গগন অন্ধকার,song429_বিশ্ব যখন নিদ্রামগন গগন অন্ধকার.docx,Data/Rabindra Nath Tagore/song429_বিশ্ব যখন নিদ্রামগন গগন অন্ধকার.docx
Rabindra Nath Tagore,আমার বেলা যে যায় সাঁঝ-বেলাতে,song92_আমার বেলা যে যায় সাঁঝ-বেলাতে.docx,Data/Rabindra Nath Tagore/song92_আমার বেলা যে যায় সাঁঝ-বেলাতে.docx
Rabindra Nath Tagore,একটুকু ছোঁওয়া লাগে,song374_একটুকু ছোঁওয়া লাগে.docx,Data/Rabindra Nath Tagore/song374_একটুকু ছোঁওয়া লাগে.docx
Rabindra Nath Tagore,আমার পরান যাহা চায়,song77_আমার পরান যাহা চায়.docx,Data/Rabindra Nath Tagore/song77_আমার পরান যাহা চায়.docx
Rabindra Nath Tagore,তুমি খুশি থাক আমার পানে চেয়ে চেয়ে,song86_তুমি খুশি থাক আমার পানে চেয়ে চেয়ে.docx,Data/Rabindra Nath Tagore/song86_তুমি খুশি থাক আমার পানে চেয়ে চেয়ে.docx
Rabindra Nath Tagore,বাজাও আমারে বাজাও,song458_বাজাও আমারে বাজাও.docx,Data/Rabindra Nath Tagore/song458_বাজাও আমারে বাজাও.docx
Rabindra Nath Tagore,আমার বেলা যে যায়,song733_আমার বেলা যে যায়.docx,Data/Rabindra Nath Tagore/song733_আমার বেলা যে যায়.docx
Rabindra Nath Tagore,অকারণে অকালে মোর পড়ল যখন ডাক,song59_অকারণে অকালে মোর পড়ল যখন ডাক.docx,Data/Rabindra Nath Tagore/song59_অকারণে অকালে মোর পড়ল যখন ডাক.docx
Rabindra Nath Tagore,আজি তোমায় আবার চাই শুনাবারে,song167_আজি তোমায় আবার চাই শুনাবারে.docx,Data/Rabindra Nath Tagore/song167_আজি তোমায় আবার চাই শুনাবারে.docx
Rabindra Nath Tagore,আমার জীবনপাত্র উচ্ছলিয়া মাধুরী করেছ দান,song84_আমার জীবনপাত্র উচ্ছলিয়া মাধুরী করেছ দান.docx,Data/Rabindra Nath Tagore/song84_আমার জীবনপাত্র উচ্ছলিয়া মাধুরী করেছ দান.docx
Rabindra Nath Tagore,আষাঢ় সন্ধ্যা ঘনিয়ে এল,song789_আষাঢ় সন্ধ্যা ঘনিয়ে এল.docx,Data/Rabindra Nath Tagore/song789_আষাঢ় সন্ধ্যা ঘনিয়ে এল.docx
Rabindra Nath Tagore,শেষ গানেরই রেশ নিয়ে যাও চলে,song776_শেষ গানেরই রেশ নিয়ে যাও চলে.docx,Data/Rabindra Nath Tagore/song776_শেষ গানেরই রেশ নিয়ে যাও চলে.docx
Rabindra Nath Tagore,"বাসন্তী, হে ভুবনমোহিনী","song340_বাসন্তী, হে ভুবনমোহিনী.docx","Data/Rabindra Nath Tagore/song340_বাসন্তী, হে ভুবনমোহিনী.docx"
Rabindra Nath Tagore,আমি কেমন করিয়া জানাব আমার,song482_আমি কেমন করিয়া জানাব আমার.docx,Data/Rabindra Nath Tagore/song482_আমি কেমন করিয়া জানাব আমার.docx
Rabindra Nath Tagore,অয়ি ভুবনমনোমোহিনী মা,song38_অয়ি ভুবনমনোমোহিনী মা.docx,Data/Rabindra Nath Tagore/song38_অয়ি ভুবনমনোমোহিনী মা.docx
Rabindra Nath Tagore,আমার এ ঘরে আপনার করে,song453_আমার এ ঘরে আপনার করে.docx,Data/Rabindra Nath Tagore/song453_আমার এ ঘরে আপনার করে.docx
Rabindra Nath Tagore,বাকি আমি রাখব না কিছুই,song361_বাকি আমি রাখব না কিছুই.docx,Data/Rabindra Nath Tagore/song361_বাকি আমি রাখব না কিছুই.docx
Rabindra Nath Tagore,প্রেমের জোয়ারে ভাসাবে দোঁহারে,song308_প্রেমের জোয়ারে ভাসাবে দোঁহারে.docx,Data/Rabindra Nath Tagore/song308_প্রেমের জোয়ারে ভাসাবে দোঁহারে.docx
Rabindra Nath Tagore,সেই তো আমি চাই,song387_সেই তো আমি চাই.docx,Data/Rabindra Nath Tagore/song387_সেই তো আমি চাই.docx
Rabindra Nath Tagore,"ধরণী, দূরে চেয়ে কেন আজ আছিস জেগ","song179_ধরণী, দূরে চেয়ে কেন আজ আছিস জেগ.docx","Data/Rabindra Nath Tagore/song179_ধরণী, দূরে চেয়ে কেন আজ আছিস জেগ.docx"
Rabindra Nath Tagore,"একি লাবণ্যে পূর্ণ প্রাণ, প্রাণেশ হে","song563_একি লাবণ্যে পূর্ণ প্রাণ, প্রাণেশ হে.docx","Data/Rabindra Nath Tagore/song563_একি লাবণ্যে পূর্ণ প্রাণ, প্রাণেশ হে.docx"
Rabindra Nath Tagore,অহো কী দুঃসহ স্পর্ধা,song36_অহো কী দুঃসহ স্পর্ধা.docx,Data/Rabindra Nath Tagore/song36_অহো কী দুঃসহ স্পর্ধা.docx
Rabindra Nath Tagore,আজ তোমারে দেখতে এলেম অনেক দিনের পরে,song537_আজ তোমারে দেখতে এলেম অনেক দিনের পরে.docx,Data/Rabindra Nath Tagore/song537_আজ তোমারে দেখতে এলেম অনেক দিনের পরে.docx
Rabindra Nath Tagore,"শিউলি ফুল, শিউলি ফুল, কেমন ভুল, এমন ভুল","song156_শিউলি ফুল, শিউলি ফুল, কেমন ভুল, এমন ভুল.docx","Data/Rabindra Nath Tagore/song156_শিউলি ফুল, শিউলি ফুল, কেমন ভুল, এমন ভুল.docx"
Rabindra Nath Tagore,ওই মালতীলতা দোলে,song173_ওই মালতীলতা দোলে.docx,Data/Rabindra Nath Tagore/song173_ওই মালতীলতা দোলে.docx
